timestamp,source_id,precipitation,pressure_msl,sunshine,temperature,wind_direction,wind_speed,cloud_cover,dew_point,relative_humidity,visibility,wind_gust_direction,wind_gust_speed,condition,precipitation_probability,precipitation_probability_6h,solar,icon,archive_timestamp
2026-07-04 17:00:00+00:00,202203,0.0,1022.2,46.0,24.7,315,13.0,40,6.1,,73600,,29.6,dry,1,,0.328,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-04 18:00:00+00:00,202203,0.0,1022.2,42.0,24.0,314,11.1,36,6.5,,72200,,25.9,dry,0,1.0,0.183,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-04 19:00:00+00:00,202203,0.0,1022.5,29.0,22.5,318,9.3,40,7.1,,72900,,22.2,dry,1,,0.061,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-04 20:00:00+00:00,202203,0.0,1023.0,12.0,21.2,303,7.4,46,7.7,,72000,,16.7,dry,1,,0.006,partly-cloudy-night,2026-07-03T22:03:13+00:00
2026-07-04 21:00:00+00:00,202203,0.0,1023.4,0.0,19.8,268,7.4,47,8.1,,63400,,13.0,dry,2,,0.0,partly-cloudy-night,2026-07-03T22:03:13+00:00
2026-07-04 22:00:00+00:00,202203,0.0,1023.7,0.0,18.7,244,7.4,52,8.8,,69400,,14.8,dry,4,,0.0,partly-cloudy-night,2026-07-03T22:03:13+00:00
2026-07-04 23:00:00+00:00,202203,0.0,1023.6,0.0,18.2,235,7.4,52,9.0,,70400,,14.8,dry,3,,0.0,partly-cloudy-night,2026-07-03T22:03:13+00:00
2026-07-05 00:00:00+00:00,202203,0.0,1023.4,0.0,17.8,234,9.3,56,8.7,,69000,,16.7,dry,1,3.0,0.0,partly-cloudy-night,2026-07-03T22:03:13+00:00
2026-07-05 01:00:00+00:00,202203,0.0,1023.0,0.0,17.6,241,9.3,56,8.8,,74500,,16.7,dry,1,,0.0,partly-cloudy-night,2026-07-03T22:03:13+00:00
2026-07-05 02:00:00+00:00,202203,0.0,1022.9,0.0,17.3,243,9.3,58,8.9,,68800,,18.5,dry,2,,0.0,partly-cloudy-night,2026-07-03T22:03:13+00:00
2026-07-05 03:00:00+00:00,202203,0.0,1022.8,0.0,17.2,243,11.1,65,9.3,,59000,,20.4,dry,4,,0.0,partly-cloudy-night,2026-07-03T22:03:13+00:00
2026-07-05 04:00:00+00:00,202203,0.0,1022.7,9.0,17.4,245,11.1,64,9.5,,64000,,22.2,dry,4,,0.006,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-05 05:00:00+00:00,202203,0.0,1022.3,15.0,18.1,247,11.1,68,9.7,,58600,,24.1,dry,4,,0.058,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-05 06:00:00+00:00,202203,0.0,1022.2,21.0,19.4,253,13.0,75,9.8,,50800,,25.9,dry,3,6.0,0.158,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-05 07:00:00+00:00,202203,0.0,1021.9,25.0,20.7,261,14.8,74,9.7,,49100,,27.8,dry,5,,0.294,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-05 08:00:00+00:00,202203,0.0,1021.5,25.0,21.4,261,16.7,77,9.6,,48300,,31.5,dry,7,,0.417,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-05 09:00:00+00:00,202203,0.0,1021.1,24.0,22.4,276,16.7,83,9.8,,49700,,35.2,dry,6,,0.497,cloudy,2026-07-03T22:03:13+00:00
2026-07-05 10:00:00+00:00,202203,0.0,1020.4,29.0,23.1,275,18.5,85,10.0,,49500,,37.0,dry,9,,0.564,cloudy,2026-07-03T22:03:13+00:00
2026-07-05 11:00:00+00:00,202203,0.0,1020.1,28.0,23.7,276,18.5,86,10.1,,51600,,38.9,dry,11,,0.608,cloudy,2026-07-03T22:03:13+00:00
2026-07-05 12:00:00+00:00,202203,0.0,1019.8,26.0,24.2,287,16.7,86,10.6,,51800,,37.0,dry,13,29.0,0.594,cloudy,2026-07-03T22:03:13+00:00
2026-07-05 13:00:00+00:00,202203,0.0,1019.3,27.0,24.3,292,16.7,84,10.9,,51500,,37.0,dry,18,,0.572,cloudy,2026-07-03T22:03:13+00:00
2026-07-05 14:00:00+00:00,202203,0.2,1019.1,22.0,24.3,291,14.8,84,11.0,,52500,,37.0,rain,21,,0.508,cloudy,2026-07-03T22:03:13+00:00
2026-07-05 15:00:00+00:00,202203,0.3,1019.2,21.0,23.2,294,14.8,87,11.5,,53500,,33.3,rain,20,,0.422,cloudy,2026-07-03T22:03:13+00:00
2026-07-05 16:00:00+00:00,202203,0.3,1019.2,22.0,22.6,294,13.0,91,12.0,,53600,,29.6,rain,21,,0.325,cloudy,2026-07-03T22:03:13+00:00
2026-07-05 17:00:00+00:00,202203,0.5,1019.3,16.0,21.7,294,13.0,95,12.1,,51600,,29.6,rain,24,,0.217,cloudy,2026-07-03T22:03:13+00:00
2026-07-05 18:00:00+00:00,202203,0.5,1019.6,13.0,20.7,295,13.0,98,12.7,,51700,,27.8,rain,25,59.0,0.117,cloudy,2026-07-03T22:03:13+00:00
2026-07-05 19:00:00+00:00,202203,0.6,1020.4,8.0,20.0,288,11.1,93,13.0,,47200,,25.9,rain,28,,0.039,rain,2026-07-03T22:03:13+00:00
2026-07-05 20:00:00+00:00,202203,0.8,1021.0,4.0,18.9,267,11.1,92,13.3,,48300,,24.1,rain,29,,0.003,rain,2026-07-03T22:03:13+00:00
2026-07-05 21:00:00+00:00,202203,0.7,1021.5,0.0,18.3,265,11.1,88,13.4,,48500,,24.1,rain,31,,0.0,rain,2026-07-03T22:03:13+00:00
2026-07-05 22:00:00+00:00,202203,0.3,1021.7,0.0,17.7,256,11.1,90,13.5,,51500,,22.2,rain,37,,0.0,cloudy,2026-07-03T22:03:13+00:00
2026-07-05 23:00:00+00:00,202203,0.2,1021.8,0.0,17.4,250,9.3,89,13.5,,52800,,20.4,rain,31,,0.0,cloudy,2026-07-03T22:03:13+00:00
2026-07-06 00:00:00+00:00,202203,0.1,1021.7,0.0,17.1,244,9.3,91,13.5,,56700,,18.5,rain,31,73.0,0.0,cloudy,2026-07-03T22:03:13+00:00
2026-07-06 01:00:00+00:00,202203,0.3,1021.5,0.0,16.8,243,9.3,91,13.4,,54500,,18.5,rain,22,,0.0,cloudy,2026-07-03T22:03:13+00:00
2026-07-06 02:00:00+00:00,202203,0.2,1021.3,0.0,16.3,246,9.3,94,13.3,,49600,,18.5,rain,27,,0.0,cloudy,2026-07-03T22:03:13+00:00
2026-07-06 03:00:00+00:00,202203,0.0,1021.4,0.0,16.3,243,9.3,97,13.4,,43100,,18.5,dry,20,,0.0,cloudy,2026-07-03T22:03:13+00:00
2026-07-06 04:00:00+00:00,202203,0.5,1021.1,3.0,16.4,242,9.3,94,13.3,,52400,,18.5,rain,15,,0.006,cloudy,2026-07-03T22:03:13+00:00
2026-07-06 05:00:00+00:00,202203,0.0,1021.0,8.0,16.9,243,9.3,89,13.4,,48900,,18.5,dry,17,,0.05,cloudy,2026-07-03T22:03:13+00:00
2026-07-06 06:00:00+00:00,202203,0.0,1020.8,17.0,17.9,249,9.3,80,13.3,,50600,,20.4,dry,14,57.0,0.142,cloudy,2026-07-03T22:03:13+00:00
2026-07-06 07:00:00+00:00,202203,0.0,1020.4,24.0,18.9,247,11.1,78,13.3,,51700,,22.2,dry,14,,0.267,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-06 08:00:00+00:00,202203,0.0,1020.2,26.0,20.0,256,13.0,78,13.2,,53900,,25.9,dry,14,,0.403,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-06 09:00:00+00:00,202203,0.0,1019.9,28.0,21.4,260,13.0,78,13.0,,54100,,27.8,dry,14,,0.514,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-06 10:00:00+00:00,202203,0.0,1019.5,31.0,22.4,271,14.8,76,12.7,,56000,,29.6,dry,12,,0.614,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-06 11:00:00+00:00,202203,0.0,1018.8,33.0,23.5,271,16.7,72,12.3,,55800,,35.2,dry,8,,0.703,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-06 12:00:00+00:00,202203,0.0,1018.2,37.0,24.8,273,16.7,71,12.1,,58400,,37.0,dry,7,29.0,0.681,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-06 13:00:00+00:00,202203,0.0,1017.3,39.0,25.6,275,16.7,76,11.5,,60000,,37.0,dry,8,,0.667,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-06 14:00:00+00:00,202203,0.0,1016.9,37.0,26.2,270,16.7,80,11.1,,62400,,37.0,dry,6,,0.628,cloudy,2026-07-03T22:03:13+00:00
2026-07-06 15:00:00+00:00,202203,0.0,1016.2,35.0,26.3,270,16.7,83,10.8,,61500,,38.9,dry,5,,0.533,cloudy,2026-07-03T22:03:13+00:00
2026-07-06 16:00:00+00:00,202203,0.0,1015.8,36.0,26.0,272,16.7,79,10.5,,60700,,35.2,dry,3,,0.419,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-06 17:00:00+00:00,202203,0.0,1015.3,34.0,25.8,274,14.8,76,10.6,,63600,,33.3,dry,1,,0.294,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-06 18:00:00+00:00,202203,0.0,1015.5,26.0,25.2,272,13.0,71,10.4,,61200,,29.6,dry,1,12.0,0.164,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-06 19:00:00+00:00,202203,0.0,1015.7,18.0,23.9,272,11.1,73,10.6,,57800,,25.9,dry,6,,0.053,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-06 20:00:00+00:00,202203,0.0,1016.3,8.0,22.9,256,11.1,74,11.1,,50500,,22.2,dry,7,,0.003,partly-cloudy-night,2026-07-03T22:03:13+00:00
2026-07-06 21:00:00+00:00,202203,0.0,1016.5,0.0,22.0,247,9.3,73,11.4,,50100,,20.4,dry,7,,0.0,partly-cloudy-night,2026-07-03T22:03:13+00:00
2026-07-06 22:00:00+00:00,202203,0.0,1016.8,0.0,20.9,246,9.3,74,11.5,,49800,,20.4,dry,10,,0.0,partly-cloudy-night,2026-07-03T22:03:13+00:00
2026-07-06 23:00:00+00:00,202203,0.0,1016.7,0.0,20.5,238,11.1,74,11.3,,53100,,20.4,dry,11,,0.0,partly-cloudy-night,2026-07-03T22:03:13+00:00
2026-07-07 00:00:00+00:00,202203,0.0,1017.3,0.0,19.9,231,11.1,72,11.5,,52300,,20.4,dry,5,14.0,0.0,partly-cloudy-night,2026-07-03T22:03:13+00:00
2026-07-07 01:00:00+00:00,202203,0.0,1016.8,0.0,19.4,234,11.1,74,11.5,,50800,,20.4,dry,4,,0.0,partly-cloudy-night,2026-07-03T22:03:13+00:00
2026-07-07 02:00:00+00:00,202203,0.0,1016.7,0.0,19.0,234,11.1,72,11.7,,57400,,20.4,dry,3,,0.0,partly-cloudy-night,2026-07-03T22:03:13+00:00
2026-07-07 03:00:00+00:00,202203,0.0,1016.7,0.0,18.8,237,11.1,71,11.7,,59100,,20.4,dry,3,,0.0,partly-cloudy-night,2026-07-03T22:03:13+00:00
2026-07-07 04:00:00+00:00,202203,0.0,1016.5,7.0,18.9,235,9.3,75,11.8,,63800,,20.4,dry,2,,0.006,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-07 05:00:00+00:00,202203,0.0,1016.3,17.0,19.5,237,11.1,81,11.7,,61500,,20.4,dry,2,,0.053,cloudy,2026-07-03T22:03:13+00:00
2026-07-07 06:00:00+00:00,202203,0.0,1016.0,21.0,20.4,243,13.0,92,11.3,,53800,,24.1,dry,3,12.0,0.139,cloudy,2026-07-03T22:03:13+00:00
2026-07-07 07:00:00+00:00,202203,0.0,1015.3,24.0,22.4,252,13.0,91,11.2,,53600,,27.8,dry,3,,0.264,cloudy,2026-07-03T22:03:13+00:00
2026-07-07 08:00:00+00:00,202203,0.0,1014.7,30.0,23.6,254,14.8,88,10.7,,49900,,29.6,dry,6,,0.392,cloudy,2026-07-03T22:03:13+00:00
2026-07-07 09:00:00+00:00,202203,0.0,1014.6,33.0,24.8,258,16.7,88,10.5,,51000,,35.2,dry,7,,0.486,cloudy,2026-07-03T22:03:13+00:00
2026-07-07 10:00:00+00:00,202203,0.0,1013.6,32.0,25.8,263,18.5,91,9.8,,55900,,38.9,dry,7,,0.547,cloudy,2026-07-03T22:03:13+00:00
2026-07-07 11:00:00+00:00,202203,0.0,1013.0,34.0,26.6,264,20.4,92,9.6,,58700,,42.6,dry,10,,0.608,cloudy,2026-07-03T22:03:13+00:00
2026-07-07 12:00:00+00:00,202203,0.0,1012.8,31.0,26.9,266,22.2,95,9.3,,51500,,46.3,dry,13,24.0,0.592,cloudy,2026-07-03T22:03:13+00:00
2026-07-07 13:00:00+00:00,202203,0.0,1012.6,31.0,27.3,270,22.2,95,9.1,,51100,,48.2,dry,11,,0.567,cloudy,2026-07-03T22:03:13+00:00
2026-07-07 14:00:00+00:00,202203,0.0,1012.2,29.0,27.4,272,22.2,96,9.0,,52100,,48.2,dry,17,,0.506,cloudy,2026-07-03T22:03:13+00:00
2026-07-07 15:00:00+00:00,202203,0.0,1011.7,27.0,27.1,274,20.4,96,8.9,,46600,,46.3,dry,14,,0.428,cloudy,2026-07-03T22:03:13+00:00
2026-07-07 16:00:00+00:00,202203,0.0,1011.5,24.0,26.5,274,18.5,92,9.1,,45900,,44.5,dry,12,,0.339,cloudy,2026-07-03T22:03:13+00:00
2026-07-07 17:00:00+00:00,202203,0.0,1011.5,22.0,25.8,270,16.7,90,9.2,,44100,,38.9,dry,13,,0.225,cloudy,2026-07-03T22:03:13+00:00
2026-07-07 18:00:00+00:00,202203,0.0,1011.8,19.0,24.5,269,14.8,90,10.0,,43300,,35.2,dry,11,33.0,0.128,cloudy,2026-07-03T22:03:13+00:00
2026-07-07 19:00:00+00:00,202203,0.0,1012.3,12.0,23.1,262,13.0,91,10.1,,44100,,29.6,dry,16,,0.042,cloudy,2026-07-03T22:03:13+00:00
2026-07-07 20:00:00+00:00,202203,0.0,1013.1,6.0,22.2,270,13.0,89,10.2,,39900,,25.9,dry,16,,0.003,cloudy,2026-07-03T22:03:13+00:00
2026-07-07 21:00:00+00:00,202203,0.0,1013.7,0.0,21.1,269,11.1,89,10.9,,38700,,24.1,rain,16,,0.0,cloudy,2026-07-03T22:03:13+00:00
2026-07-07 22:00:00+00:00,202203,0.0,1014.0,0.0,20.2,272,11.1,87,11.3,,36400,,22.2,dry,23,,0.0,cloudy,2026-07-03T22:03:13+00:00
2026-07-07 23:00:00+00:00,202203,0.0,1014.2,0.0,19.6,276,11.1,87,11.4,,38900,,22.2,dry,25,,0.0,cloudy,2026-07-03T22:03:13+00:00
2026-07-08 00:00:00+00:00,202203,0.0,1014.8,0.0,18.8,277,11.1,90,11.7,,43500,,22.2,dry,31,44.0,0.0,cloudy,2026-07-03T22:03:13+00:00
2026-07-08 01:00:00+00:00,202203,0.0,1015.0,0.0,18.1,280,9.3,88,11.7,,42000,,22.2,dry,25,,0.0,cloudy,2026-07-03T22:03:13+00:00
2026-07-08 02:00:00+00:00,202203,0.0,1015.2,0.0,17.8,285,9.3,88,11.9,,45500,,20.4,dry,20,,0.0,cloudy,2026-07-03T22:03:13+00:00
2026-07-08 03:00:00+00:00,202203,0.0,1015.9,0.0,17.4,287,9.3,84,11.6,,44400,,20.4,dry,15,,0.0,cloudy,2026-07-03T22:03:13+00:00
2026-07-08 04:00:00+00:00,202203,0.0,1016.8,4.0,17.1,287,9.3,84,11.8,,42800,,18.5,dry,12,,0.006,cloudy,2026-07-03T22:03:13+00:00
2026-07-08 05:00:00+00:00,202203,0.0,1017.3,8.0,17.2,288,9.3,81,11.7,,41300,,20.4,dry,7,,0.044,cloudy,2026-07-03T22:03:13+00:00
2026-07-08 06:00:00+00:00,202203,0.0,1017.5,15.0,17.6,300,11.1,80,11.6,,40300,,22.2,dry,7,39.0,0.133,cloudy,2026-07-03T22:03:13+00:00
2026-07-08 07:00:00+00:00,202203,0.0,1017.9,16.0,18.0,293,11.1,78,11.4,,43000,,24.1,dry,7,,0.253,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-08 08:00:00+00:00,202203,0.0,1018.0,20.0,18.6,290,11.1,77,11.2,,44600,,24.1,dry,11,,0.369,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-08 09:00:00+00:00,202203,0.0,1018.0,23.0,19.3,295,13.0,72,10.8,,46000,,25.9,dry,19,,0.475,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-08 10:00:00+00:00,202203,0.0,1018.0,24.0,20.2,294,13.0,71,10.4,,49000,,27.8,dry,17,,0.553,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-08 11:00:00+00:00,202203,0.0,1017.9,23.0,20.9,296,14.8,71,9.9,,51800,,31.5,dry,15,,0.606,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-08 12:00:00+00:00,202203,0.0,1017.6,28.0,21.5,298,14.8,65,9.3,,50800,,33.3,dry,11,32.0,0.606,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-08 13:00:00+00:00,202203,0.0,1017.1,33.0,22.1,299,14.8,64,9.0,,48200,,33.3,dry,17,,0.614,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-08 14:00:00+00:00,202203,0.0,1017.5,37.0,22.1,293,14.8,60,8.7,,50600,,35.2,dry,20,,0.589,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-08 15:00:00+00:00,202203,0.0,1017.3,41.0,22.1,303,14.8,53,8.3,,54800,,33.3,dry,14,,0.517,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-08 16:00:00+00:00,202203,0.0,1017.1,42.0,21.9,310,14.8,46,8.2,,55100,,31.5,dry,3,,0.425,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-08 17:00:00+00:00,202203,0.0,1017.2,44.0,21.8,314,13.0,48,8.2,,55800,,29.6,dry,2,,0.311,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-08 18:00:00+00:00,202203,0.0,1017.3,40.0,20.7,314,11.1,43,8.1,,54000,,25.9,dry,1,8.0,0.183,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-08 19:00:00+00:00,202203,0.0,1018.0,29.0,19.8,325,9.3,41,8.3,,52300,,20.4,dry,1,,0.061,partly-cloudy-day,2026-07-03T22:03:13+00:00
2026-07-08 20:00:00+00:00,202203,0.0,1018.9,9.0,18.6,338,7.4,39,8.9,,52900,,14.8,dry,1,,0.003,partly-cloudy-night,2026-07-03T22:03:13+00:00
2026-07-08 21:00:00+00:00,202203,0.0,1019.3,0.0,18.1,321,5.5,36,9.3,,54200,,11.1,dry,1,,0.0,partly-cloudy-night,2026-07-03T22:03:13+00:00
2026-07-08 22:00:00+00:00,202203,0.0,1019.6,0.0,17.1,234,5.5,36,9.3,,54200,,11.1,dry,1,,0.0,partly-cloudy-night,2026-07-03T22:03:13+00:00
,202203,0.0,1017.5,0.0,18.0,264,7.4,78,13.9,,51000,,11.1,dry,2,,0.0,partly-cloudy-night,2026-07-08T22:03:22+00:00
,202203,0.0,1017.5,0.0,17.7,265,7.4,69,13.7,,52000,,13.0,dry,3,1.0,0.0,partly-cloudy-night,2026-07-08T22:03:22+00:00
,202203,0.0,1017.4,0.0,17.4,268,7.4,62,13.7,,48800,,13.0,dry,2,,0.0,partly-cloudy-night,2026-07-08T22:03:22+00:00
,202203,0.0,1017.4,0.0,17.0,269,7.4,64,13.6,,46200,,13.0,dry,1,,0.0,partly-cloudy-night,2026-07-08T22:03:22+00:00
,202203,0.0,1017.3,0.0,16.8,267,7.4,63,13.4,,43000,,13.0,dry,1,,0.0,partly-cloudy-night,2026-07-08T22:03:22+00:00
,202203,0.0,1017.3,10.0,17.0,269,5.5,62,13.3,,39200,,13.0,dry,2,,0.006,partly-cloudy-day,2026-07-08T22:03:22+00:00
,202203,0.0,1017.3,19.0,17.4,277,7.4,61,13.2,,39700,,13.0,dry,1,,0.056,partly-cloudy-day,2026-07-08T22:03:22+00:00
,202203,0.0,1017.1,26.0,18.6,286,7.4,65,13.0,,40900,,14.8,dry,1,2.0,0.167,partly-cloudy-day,2026-07-08T22:03:22+00:00
,202203,0.0,1016.8,33.0,19.7,292,9.3,67,12.9,,42700,,16.7,dry,1,,0.306,partly-cloudy-day,2026-07-08T22:03:22+00:00
,202203,0.0,1016.5,34.0,20.9,297,9.3,65,12.5,,46400,,18.5,dry,1,,0.464,partly-cloudy-day,2026-07-08T22:03:22+00:00
,202203,0.0,1015.9,41.0,21.9,303,11.1,66,12.2,,47500,,22.2,dry,1,,0.572,partly-cloudy-day,2026-07-08T22:03:22+00:00
,202203,0.0,1015.6,40.0,22.9,305,11.1,64,11.9,,49400,,24.1,dry,1,,0.672,partly-cloudy-day,2026-07-08T22:03:22+00:00
,202203,0.0,1015.3,39.0,23.7,312,13.0,63,11.7,,52300,,25.9,dry,1,,0.719,partly-cloudy-day,2026-07-08T22:03:22+00:00
,202203,0.0,1014.9,42.0,24.5,315,13.0,56,11.4,,53900,,25.9,dry,1,1.0,0.733,partly-cloudy-day,2026-07-08T22:03:22+00:00
,202203,0.0,1014.4,45.0,25.1,316,13.0,53,11.4,,56400,,25.9,dry,1,,0.714,partly-cloudy-day,2026-07-08T22:03:22+00:00
,202203,0.0,1014.1,48.0,25.7,318,11.1,47,11.4,,56000,,25.9,dry,1,,0.656,partly-cloudy-day,2026-07-08T22:03:22+00:00
,202203,0.0,1013.7,52.0,25.9,322,11.1,38,11.4,,56500,,25.9,dry,0,,0.589,partly-cloudy-day,2026-07-08T22:03:22+00:00
,202203,0.0,1013.6,56.0,26.0,329,11.1,29,11.4,,58300,,25.9,dry,1,,0.503,partly-cloudy-day,2026-07-08T22:03:22+00:00
,202203,0.0,1013.5,58.0,25.7,342,9.3,22,11.3,,60400,,22.2,dry,0,,0.367,clear-day,2026-07-08T22:03:22+00:00
,202203,0.0,1013.8,53.0,24.5,351,9.3,19,11.4,,59500,,18.5,dry,0,1.0,0.206,clear-day,2026-07-08T22:03:22+00:00
,202203,0.0,1014.3,39.0,23.2,5,7.4,16,11.8,,55700,,14.8,dry,0,,0.069,clear-day,2026-07-08T22:03:22+00:00
,202203,0.0,1014.7,9.0,21.8,27,5.5,17,12.4,,52900,,11.1,dry,0,,0.003,clear-night,2026-07-08T22:03:22+00:00
,202203,0.0,1015.2,0.0,20.6,42,5.5,17,12.7,,48400,,9.3,dry,0,,0.0,clear-night,2026-07-08T22:03:22+00:00
,202203,0.0,1015.3,0.0,19.8,55,5.5,18,12.6,,48700,,9.3,dry,0,,0.0,clear-night,2026-07-08T22:03:22+00:00
,202203,0.0,1015.6,0.0,18.9,55,5.5,13,12.6,,47200,,9.3,dry,1,,0.0,clear-night,2026-07-08T22:03:22+00:00
,202203,0.0,1015.5,0.0,18.1,66,5.5,13,12.5,,47900,,9.3,dry,1,0.0,0.0,clear-night,2026-07-08T22:03:22+00:00
,202203,0.0,1015.7,0.0,17.2,64,3.7,9,12.4,,46500,,7.4,dry,1,,0.0,clear-night,2026-07-08T22:03:22+00:00
,202203,0.0,1015.6,0.0,16.5,62,3.7,10,12.3,,43700,,7.4,dry,1,,0.0,clear-night,2026-07-08T22:03:22+00:00
,202203,0.0,1015.5,0.0,16.2,70,3.7,11,11.9,,43900,,9.3,dry,1,,0.0,clear-night,2026-07-08T22:03:22+00:00
,202203,0.0,1015.5,21.0,16.3,72,3.7,10,11.8,,45900,,7.4,dry,1,,0.006,clear-day,2026-07-08T22:03:22+00:00
,202203,0.0,1015.4,41.0,17.3,69,3.7,11,11.9,,45800,,9.3,dry,1,,0.078,clear-day,2026-07-08T22:03:22+00:00
,202203,0.0,1015.2,56.0,19.1,54,5.5,10,11.8,,43700,,11.1,dry,1,1.0,0.217,clear-day,2026-07-08T22:03:22+00:00
,202203,0.0,1015.0,60.0,21.0,49,5.5,13,11.6,,43300,,13.0,dry,1,,0.392,clear-day,2026-07-08T22:03:22+00:00
